
Access Point Information
_________________________

Sample No.,Time,SSID,Channel,Encyption,RSSI,Supported Rates,MAC Address,Network Type,Infrastructure Mode,First Seen Time,Last Seen Time

1,21:20:05:654 14-Dec-2019,"Rico_dds________",6,? (WPA2),-50,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",A4-50-46-7F-7F-47,N (HT),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"DIRECT-9a-HP M130 LaserJet",1,? (WPA2),-77,"156,54,48,39,36,24,19,18 Mb/s",B2-52-16-89-A2-9A,N (HT),??????,21:17:50 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"TP-LINK_D6DC",1,? (WPA2),-61,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",94-D9-B3-15-D6-DC,N (HT),??????,21:17:43 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"CMCC-EDU",1,? (WEP),-52,"54,48,36,24,18,12,9,6,2 Mb/s",8C-79-67-01-68-A1,G (OFDM24),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"CMCC-EDU",6,? (WEP),-74,"54,48,36,24,18,12,9,6,2 Mb/s",8C-79-67-01-6B-67,G (OFDM24),??????,21:17:50 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"AAAAA2",4,? (WEP),-19,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",88-25-93-F8-36-F0,N (HT),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"NJUPT-CHINANET",11,? (WEP),-59,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-52-31,N (HT),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"NJUPT-CHINANET",11,? (WEP),-69,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-56-31,N (HT),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"NJUPT-CHINANET",44,? (WEP),-39,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-53-61,N (HT),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"NJUPT-CHINANET",149,? (WEP),-75,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-6B-61,N (HT),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"NJUPT-CHINANET",153,? (WEP),-85,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-52-21,N (HT),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
1,21:20:05:654 14-Dec-2019,"NJUPT-CMCC",11,? (WEP),-59,"144,156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-52-32,N (HT),??????,21:17:36 14-Dec-2019,21:20:05 14-Dec-2019
